app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,4095522,5744153,4980430,4687443,5999291,3879474,4662120,3879114,4911355,5857584,5822573,5899019
alpha,3138829,3889330,3777821,2441086,2355373,3102009,2379547,3580196,2712800,2608977,2996709,2878392
box,2973687,3302367,3095485,3062170,2105516,3028822,2670612,4106203,2303581,2876160,2783818,3243846
gaussian,3088446,3701377,3381210,3325104,5271147,2138492,2878581,2388223,2291935,2394577,2277238,2298657
