app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,265805,2479797,2890837,6378030,2658999,181892,3214168,296062,2952522,3678260,3559253,2811554
alpha,2152692,2311222,2298919,513329,108731,1524341,1573847,2780909,2139052,66464,1718229,2411777
box,2291281,2313208,2498786,508731,542190,1787332,3679320,2423313,468630,1667848,1815505,2028537
gaussian,1317850,2097130,2411515,11098530,2950115,115646,4176642,140029,184268,93195,118906,108679
