app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,2780636,4003961,3648224,3649398,3668160,3285173,3840136,3328113,3825289,3421537,4349356,4024693
alpha,2479716,3293649,2207196,2250742,2163487,1871317,2417867,3090352,1989480,2053977,2371477,2134714
box,2458814,2995563,2694143,2649414,1872046,2501511,1993904,2783158,2299021,2517569,2373227,3095014
gaussian,1994084,2985464,2586861,2867964,2106930,1932240,2483080,2231693,2350578,2284748,2318679,2187017
