app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,173694892,215938704,234166719,1133120059,212130048,178206746,469685572,187578317,336717350,197135453,210057815,305917860
alpha,113193369,126778648,155208165,823382907,101168752,119970405,311046958,131798978,225873040,113770772,118216684,169047708
box,112451791,131621767,214137217,2651183059,101828751,122877070,830401713,187176529,417457237,121756396,135635664,353563822
gaussian,121069295,145745985,232527745,2896995722,97748452,105958534,841088356,146799013,438870613,106914409,121256449,291990657
