app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,27773954,32675006,40919103,41053140,57720959,52428166,107115186,41160215,42570370,35641363,37807478,35428077
alpha,25165853,26774189,41315832,59499209,59992329,29421395,64195642,29956344,71897570,26269490,49344426,27078069
box,29365263,25399706,29823766,77768650,24201089,24610448,37384063,30462681,21734293,29159215,27189774,32035310
gaussian,21834674,80413969,30371215,114929516,42665536,25007334,40054910,26612959,34885192,25109855,26909813,40813512
