app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,2946531,4908771,5003301,4857720,3702936,4481786,8746660,4047666,5191214,4464089,4431412,4573459
alpha,3391882,3382437,4965678,6002356,5242418,3332458,5594486,3944491,4215968,3302721,5104077,3300364
box,4253163,3514468,3316675,10533909,3735883,3679953,4625716,3162385,2396819,2814844,3581687,3931419
gaussian,2331152,6391512,3316348,9300199,5808541,2737229,4046140,3138772,2922360,3718413,3248825,4131985
