app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,7661825,11460725,10835081,6332028,5011329,5998011,18808239,9601794,14187999,9500382,10260785,11265483
alpha,7566781,7192382,16433360,25842307,17154820,10169888,7400074,8844570,5986835,9318839,9546425,8839381
box,9276738,8060773,7453963,48122049,8420181,7667331,15567495,7951217,3351301,7820543,8233784,12216542
gaussian,6154936,13565698,8673405,66380219,14099198,8518436,18633344,8723977,11523519,8929644,8108158,14730964
