app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,463379,53617.0,10922,438946,290125,291485,361801.0,17104.0,28403.0,24353.0,12075,41901
alpha,10638,,234971,19994,210274,23615,218556.0,16203.0,253195.0,28261.0,240703,42052
box,21031,39065.0,17955,141788,32301,37852,,,261295.0,,9327,31625
gaussian,238683,218508.0,30889,176532,15613,263836,59174.0,31654.0,,34929.0,32877,19737
