app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,549454,1224262,702955,1500113,1009120,1231368,1527760,1247470,1178908,410290,541087,729387
alpha,317788,795626,1112470,1160353,1133709,1214388,950355,1957331,4448903,236519,537671,900976
box,1287101,1160320,753943,1114882,697776,414474,917555,639180,968941,911692,1174740,861870
gaussian,1089253,828506,361657,1153121,893649,909015,1284155,985009,1458824,1251972,938763,1357902
