app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,550412.0,1132347,273683.0,1293668,1150515.0,1166198.0,1123483,1128883.0,1216893,,,1610827
alpha,,284665,739217.0,728734,183981.0,144935.0,727888,623730.0,1407522,,,574333
box,544593.0,91593,626674.0,719051,,,762781,,698130,588068.0,503465.0,662644
gaussian,54755.0,524436,,895602,634840.0,630109.0,1145778,323179.0,1782585,155824.0,639966.0,451885
