app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,7872537,17560077,9270588,33435436,16900169,18850851,22844117,18519803,22005414,4243630,5969668,13285301
alpha,3294097,7438694,11586100,33558413,3738903,3876499,17752525,7596911,12636452,3801322,9612187,10299166
box,13438252,5401209,9468301,102899305,3412828,4780970,35845358,7113650,17534540,10325307,9524334,13093917
gaussian,4190483,9577560,3732491,80290301,9941548,10457897,32095747,7107952,20705968,3892934,10400319,5953719
