app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,17404325,38848969,20887679,268648337,37690916,40303273,99925297,40269495,59591777,10599874,14608639,27885498
alpha,7912827,17967098,28622597,236723898,13789404,14894342,83346259,25180800,50336514,8640839,21249680,24655814
box,29098154,16094684,24957164,658633086,10256249,11175591,195558946,18358523,69519580,24002932,22231767,39669051
gaussian,14363675,23364886,10260762,893459743,23426477,24366888,267572392,18549183,79767400,15449934,24877851,19640758
