app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,599518,60904,655309,95240,374870,27352,63812,65369,46955,586424,611657,709548.0
alpha,328957,404143,27292,688135,380356,366592,50049,413011,440525,333935,349302,
box,328559,384163,60289,337922,336302,357907,39881,369029,40750,52389,387187,30879.0
gaussian,380749,34684,364517,578656,78150,47479,433785,520028,397439,373432,45295,458947.0
