app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,9582100,20343875,12740473,236218433,19959884,20780712,75404960,21620754,37917645,6099677,8552893,14479693
alpha,4618729,9689699,16981904,202336526,9977593,10558957,62991902,17368849,37039417,4733291,11637493,14730367
box,16883769,12604103,14541526,554549825,6818455,6309453,159669611,10653817,52857346,13431139,13461714,24985460
gaussian,9897550,12908728,6455425,813139624,12808312,13515070,236246275,11110984,60897768,10331224,14319118,13531393
