app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,2571130,2465610,2233175,2527513,2591681,2340421,3510322,3060504,2105940,2305670,2703202,2609198
alpha,1508414,1413759,2201242,1466660,1393148,1370150,1662227,2259692,1591662,2044869,1858290,1665324
box,1319388,1732470,1767470,1896103,2145992,1621506,1467434,1722337,1751746,1543266,1734073,1817540
gaussian,1444634,1426894,1861107,1791477,1516472,1483308,1988882,1707182,1865304,1426744,3572147,2014707
