app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,9350120,9308044,7149132,62384679,7149624,9396133,23654687,7546658,5452216,8751576,12683363,11608309
alpha,6590827,6157463,5995487,62149031,5213518,5602874,19981925,5077897,12638888,9505995,6717495,8020320
box,6500743,6775133,10480172,153310170,6587417,8801835,44948113,8965676,14613331,5306369,5874639,13515402
gaussian,7267623,5473804,9838165,166273890,10068979,8382840,51844455,4568517,15831899,9644137,13005022,10217775
