app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,6128400,6052366,5616324,10170092,5737448,6214092,7642989,5191432,3544358,6383889,8360787,6508658
alpha,3910294,3191009,3685508,13272386,3053196,3522161,5618680,3642849,7197274,3099107,2391324,5883966
box,3690922,3303167,7260731,29408078,4389891,5147889,10341749,6262990,4573582,3700498,3780530,7192925
gaussian,3771650,3597800,4919899,18335077,6761513,4395336,7488196,3436212,4829691,6058575,5278188,4981498
