app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,47927,47168.0,28558,45964,25056.0,34658,42407,201702,250968,36343,23628,28298
alpha,59039,,16833,144519,,19839,34084,122407,162063,133156,150895,138129
box,42713,,25553,37759,10094.0,7215,54044,136122,11686,17643,15804,23621
gaussian,26499,17672.0,14491,413323,8451.0,19101,46306,131433,35048,24549,137190,23899
