app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,353051,374185,325758,333027,326974,396444,378142,,,361072,605860,379107.0
alpha,269629,280010,276598,441673,260264,244943,274254,,572113.0,164550,37960,
box,209061,309573,510487,213083,344706,365430,224794,,279189.0,173807,279521,329503.0
gaussian,283326,286433,334953,354498,472163,191985,304507,,279358.0,432975,386521,344143.0
