app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,622722,674227,511700,623011,521368,654462,708713,446399,275679,277271,706104,776985
alpha,428447,380727,444648,745325,370549,309242,600282,278527,1251057,1116508,898885,363034
box,512807,350179,221466,511994,415257,593498,364768,438599,310565,353782,379570,576181
gaussian,575374,550661,710965,640145,705035,696773,454687,283530,401596,612729,1866752,397447
