app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,15404454,15671742,15505923,74017714,14353600,16373826,31140808,12738090,8996574,15089300,20978333,16086609
alpha,10411983,8956408,9833138,75563542,9332122,10618703,25846531,8720746,21932452,11254109,9055830,13958343
box,10278602,9112792,17291644,183018528,11814350,14860677,55519012,15228665,20257292,11050613,10819712,20843885
gaussian,10827927,10575310,15236239,183716159,17012514,11849429,59081948,8004729,21348828,15420091,18592778,15656297
