app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,722335,726924,452209,801625,450625,754707,779795,536936,344636,653973,847174,757747
alpha,574930,475535,364229,874310,427639,513870,718461,349973,1051192,1161533,765764,491638
box,532268,569129,386862,591952,395980,440197,667732,553972,535250,513248,429183,735478
gaussian,647726,500996,689503,363045,457443,709784,649742,354866,551451,727441,862869,507320
