app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,31288385,30462758,35534695,161875987,32081285,33629412,67342311,24869455,18857716,31840406,32784061,30726612
alpha,23259645,22295808,26908571,153187586,23510181,23473584,49040033,17933677,55946819,18230160,21766962,31882999
box,24196725,20977685,32764195,358179129,27017029,31174353,110611016,31435141,43925769,24067211,23555881,39648047
gaussian,21638592,19676605,29008273,423249419,38040748,25093826,132810320,16465886,50880098,30929140,48988645,35412720
