app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,50595,434934,176357,5747676,360720,211719,1906265,2474329,2610256,1052651,328782,115388
alpha,1574229,609005,2049477,4049359,1484202,137282,2224591,2194392,119916,196420,2311042,1609471
box,116276,71580,108095,7127483,87237,1741062,3043835,80535,109348,126550,129358,70119
gaussian,208907,74627,139034,8561534,116163,24928,2996316,81297,1991977,1923362,213770,146481
