app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,2946974,2486308,2733618,2610776,2533552,2750718,2888805,3066879,3377699,2690849,2711165,2871408
alpha,2140573,1831300,2362198,1549605,1783214,1529994,2015031,2042974,1597823,1538422,2485494,1757325
box,1577793,1736728,2103016,1988356,1679726,1926642,1986735,1735644,1811576,1473984,1417583,1844131
gaussian,1566937,1927439,1639829,2364044,1376048,1449639,2216727,1927321,1565704,2075785,1851411,1820803
