app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,151465445,145337888,159777253,1127610592,154855145,145255386,355039951,182149324,264958504,144892015,147892573,179775796
alpha,90177900,82696041,109245256,902373290,106710316,81485330,303920664,83982062,126371609,81408215,95549126,139195903
box,81469553,85511363,126254753,2797908623,86124490,95305442,845625503,113449901,261358558,81705702,91119614,180523019
gaussian,91351145,85366729,128570470,2872943526,81302427,83733169,891468575,112791064,304253337,91099039,91559685,170164365
