app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,4032523,3318675,3671896,3816034,3510849,3711338,4450741,4528477,3999401,3469579,3626525,3821847
alpha,2488494,2230606,2909543,2449436,3008744,2051989,2541475,2207626,2253487,2107124,3498280,2767959
box,2131414,2381514,2685183,2688509,2155507,2856111,2454040,2335093,2513573,2137647,2245893,2247932
gaussian,2268820,2049982,2425627,3294412,2185572,2296675,2714153,2477360,2432859,2115507,2392216,2297783
