app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,899913,62783,867030,170639,864521,65439,731337,34605,118717,140482.0,56294,1103940
alpha,458109,37288,473899,134188,417297,39686,62639,37471,549705,212711.0,41192,95677
box,489133,33369,581313,307710,487530,31816,519854,36009,42217,480266.0,13394,42599
gaussian,468202,37625,150173,418495,473461,41256,101492,34712,168781,,49411,549609
