app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,2695175,2293731,2482663,2800039,2528228,2229725,2473509,2174401,2752759,2341444,2732655,2279390
alpha,1766606,1568189,1726310,1809494,2144497,1326560,1631358,1583953,1779024,1302894,2175183,1344749
box,1445528,1234203,1802613,1793332,2111488,2059213,1391445,1455782,1704935,1538618,2406844,1901935
gaussian,1960244,1503030,1183930,2207543,1788136,2308190,1638250,1517729,1511109,1599992,1517270,1966576
