app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,67701580,64310160,63082683,114662845,72289108,62099374,76375163,71353467,69372775,64979459,74573422,61391073
alpha,36693228,32861008,33068383,125178818,34936807,33506240,54617893,32967372,39673026,32400015,36089040,35022357
box,31855976,32984984,35597576,407198246,38518639,36942709,135415961,34099661,69185349,31062034,32478132,45695038
gaussian,38027703,34746708,33746833,265748871,33257091,37303396,88993799,32283173,56112976,32388872,35829312,36974100
