app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,126783122,107928368,106301397,618147589,132032955,105411190,236075978,124810149,171292002,109551401,133773843,113573527
alpha,62946911,56007051,57598548,500577921,63849785,57998231,157126512,59018640,85381476,56744129,65074812,71772163
box,58232019,56530258,65884460,1433127494,68458288,67210103,455462104,59429555,189380759,59107771,62161643,100299956
gaussian,66491027,64326412,63240266,1786051725,58881310,66602050,459492332,59408834,221504890,56008425,63045538,98320022
