app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,3134808,3077493,3371418,4101589,3354924,2840352,3648905,3242229,3604169,3182437,4005187,3001077
alpha,2131881,2080150,2046108,2307940,1963090,1788094,2562618,1970400,2079770,1752745,2112625,2074294
box,2194667,1914744,2254953,2827514,2289922,1874874,1896442,1799398,2205342,1846851,2540305,2460264
gaussian,1983937,2300224,1762626,2825157,1794223,2106616,2672238,1947340,2364461,1978304,1835842,2420322
