app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,278576717,241075861,241667236,2082171538,291710103,232137515,701755405,273968412,448980832,247299688,286974383,253689014
alpha,140127259,128449192,132741622,1822665015,140214748,130818530,502324635,131341052,230788228,123544266,143724982,173760241
box,124776558,126561308,145485911,5051471925,150972838,147296334,1573332809,142550164,593618483,129206085,137304210,274253034
gaussian,145130757,147498147,148228402,6982737527,134522425,149379114,1702685965,137045824,764747804,125064146,146039329,280231673
