app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,2145398,118139,203247,380901,1949906,169194,1102942,2694393,2233392,101291,2466440,130731
alpha,1311237,106919,155647,3137909,1187934,115335,102903,107099,97265,63314,1279401,1336243
box,1768675,120744,79574,854600,1197041,1195491,3325008,110845,874916,1618746,1408981,1263243
gaussian,1228789,1293777,77577,5639653,1244336,1198268,1872571,139220,1415556,166393,76772,1506755
