app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,3529179,3708101,3586182,4369203,3413675,3551109,3770358,2968897,3882456,3083857,3516415,3288849
alpha,2248268,1913826,2181352,2591088,2183814,2159524,2592378,2370772,2463896,1884674,2244681,2084008
box,1996255,2061841,2071849,2714787,2107855,4181883,2447005,2086377,2359573,2174977,2107112,2052884
gaussian,2000564,2485248,2292662,3177157,1820615,2090231,2800968,2008332,2253371,2098685,2007590,2805258
