app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,7055109,6689345,4210465,4045287,5576590,4112992,3974011,3909912,6752625,3674175,3674719,3968413
alpha,4173050,2198925,4331675,2383287,2307987,3760803,2557145,2281264,3879748,2029782,3773501,2114180
box,2046406,2234965,2320374,2602566,4089227,7229416,2391495,4845631,3462759,3668834,2457724,2552877
gaussian,2347624,5491643,2307935,2416693,2123542,2056875,2353685,2058429,2472467,2348959,3799137,3797012
