app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,76072364,73896154,67471740,115542143,69136974,62184131,77954510,61946800,78902801,62084490,63127992,68711460
alpha,36037740,33593143,43560667,120310801,37018579,39082950,66972204,39503345,49025087,34244384,32084420,36316932
box,34117446,37839019,37822450,406594854,40093996,64829383,128012190,42237588,72880705,38599414,37425257,44519956
gaussian,34532602,43691635,40794691,254309061,34520264,36069292,90833896,35225567,51971504,39030409,41685580,47868425
