app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,90359418,87998511,75165700,912539608,81452143,66704058,271141303,69412472,161956940,67007704,69322842,82802422
alpha,38508489,38499707,44951751,677605809,41853802,40234760,256154134,46306979,113415493,37475322,34755869,51296749
box,37473569,42782391,57100052,2209041545,40317779,65287552,574400616,42856910,250903216,44086811,50389247,79927200
gaussian,39285720,44611308,66009886,2589531374,37595549,41598303,658317385,48675610,210414914,43682170,51550889,105970269
