app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,0.459149246,0.440014028,0.438242291,0.967762868,0.431272648,0.39042031,0.5002745,0.418108205,0.532900374,0.397386107,0.400137892,0.430006616
alpha,0.272621243,0.185425174,0.326323453,0.712220489,0.229952158,0.282675403,0.379429556,0.220096544,0.375851753,0.209455683,0.298315665,0.215207713
box,0.233319513,0.257283763,0.271569891,1.750407249,0.290206086,0.265801418,0.597345962,0.334140542,0.458955221,0.297118235,0.269038663,0.289658386
gaussian,0.265911394,0.312053942,0.287032651,2.243869912,0.196271499,0.203772268,0.739583922,0.265417803,0.385572946,0.257031983,0.319358902,0.374889317
