app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,,16580382,9079318.0,16870257,9614357.0,9240188,11467081,18063952.0,9190246,7842973,12302184.0,
alpha,6866454.0,11781637,,14976059,7777870.0,9259886,8853433,,7985157,8402357,7838704.0,
box,8594347.0,8782840,9031531.0,28516637,,9128159,13492307,8491578.0,9065564,20579561,7414114.0,6898315.0
gaussian,5624655.0,6944901,9288297.0,33086314,6745091.0,7187609,14107272,13083461.0,9338629,7958212,,7503541.0
