app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,43553369,62489933,23208765,48651725,28271857,29152405,38324263,52158932,19230908,29095220,39435349,21083928
alpha,23261683,40974377,116925521,41565672,23086026,29450974,31246528,15982821,30008120,26958393,19675906,63967785
box,25215297,23081756,23867774,72257729,42866481,28845074,40858252,19775215,29050433,45773924,25700282,26921366
gaussian,13257019,23375855,24702972,85356420,13883112,15897725,42476583,34188424,33026320,25232662,22733771,22207382
