app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,278229,810284,420719,320773,544179,387928,586072,1016712,632190,387004,687972,194648
alpha,186768,856928,407481,505012,543680,783456,340799,167539,519140,302523,536507,259691
box,520207,461923,398915,435527,310245,666778,381085,436805,390644,294869,297352,215770
gaussian,254461,281263,613800,453060,468812,463020,454827,1079212,421734,372914,181575,399054
