app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,3060201,4497386,3278929,3572518,3828038,2921204,3333799,5739867,2121552,2293772,4448359,1640480
alpha,1876024,3150454,3777940,3600275,2014769,2653383,2466370,1132065,2337605,2039377,2417503,3945091
box,2523157,2362290,2908284,7819167,3371004,2657824,3729423,2776663,2592857,3051484,2168204,2573116
gaussian,1650224,1880965,3191970,5791215,1404956,1860329,2934997,3700253,2538400,2284378,1947700,2210683
