app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,15301951,37843755,19390617,47535557,22367885,16330615,23717440,40418175,21121547,20720680,26097503,6917586
alpha,14592427,24301146,89380792,35968426,16693635,19392335,23603848,4861567,19285883,17778342,20210208,17801618
box,19500451,16894918,19063328,94889218,15997907,15364597,38292165,20191060,18789267,21771127,14960462,12712074
gaussian,7287110,14363455,21386542,117694536,14246506,12963002,41516900,29056616,23318022,14730094,9897492,14901138
