app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,79246,91807,23640,17359,17204,11939,15175,89052,121916,8105,19137,88661
alpha,7769,11122,58901,16420,21730,17951,13366,59264,12766,13606,22434,62976
box,8251,23446,15658,25889,54362,16587,13829,22749,12413,55764,11879,64251
gaussian,64461,13090,19699,33349,74490,30594,14381,69677,11475,11712,60657,7109
