app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,769177,1563345,798410,692304,562732,1931201,1213209,1036570,858183,598742,945279,745385
alpha,988350,811607,177781,618539,514033,364516,592511,609776,523640,376444,1119308,114931
box,534514,433664,701252,791360,431632,649061,575332,644592,735328,723147,764829,570860
gaussian,718867,570370,687384,749794,681692,396692,660077,582208,987334,548692,868885,1577678
