app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,,764727,30713,60271,670117.0,733803,718725,883107,74889.0,138774,877907,67015
alpha,18986.0,33719,494360,41964,,432242,32568,43999,,453511,18495,440759
box,10318.0,460675,56594,90295,26312.0,54663,95237,29634,34406.0,36777,39548,56260
gaussian,36388.0,28226,44243,122177,,523880,52454,42690,523810.0,17757,32210,544613
