app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,3950806,3513742,4604212,4638326,4475323,4037143,4682562,4014252,4973143,3912672,5172964,4921776
alpha,2788206,2585461,2778140,2755567,2631495,2291507,2721690,2887947,2885715,3034686,2988826,3638324
box,2717348,3099290,2671293,2899856,2820342,2840293,2777978,2779445,2768401,2670464,2987959,3259079
gaussian,2407147,2850248,3785682,4435447,2314040,2903716,3482354,3500596,2923879,2346923,3516463,3358393
