app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,4213910,4226534,4298560,4883359,4368307,4071899,4178169,3974928,5209359,3934881,5408654,5438471
alpha,2862923,2559512,2380250,2935989,2385195,2431897,3023190,2453036,3437163,3027910,3292463,3922326
box,2535899,2464261,2437300,3207567,2349707,2424495,2827477,2403520,2799096,2206842,2520686,2644840
gaussian,2561515,2502487,3060371,3411055,2555371,2595076,3055309,3089745,2774340,2465792,3027411,2993518
