app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,278542,261701.0,891636,411265,114191,233343,433433,192393,3824679,253072,3353542,3439757
alpha,2007795,,139903,3880338,236825,208014,2410676,109812,2374396,873542,3154456,2470076
box,153906,334077.0,115105,8571194,1089235,158259,5168590,235608,3618900,81811,959786,145319
gaussian,83095,219689.0,2839849,1067127,150245,153140,611651,2349452,241924,150839,1785171,3100404
