app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,4882758,4780405,5777353,6319200,5589777,5222402,6096211,5722495,6336214,4960662,6293912,6391834
alpha,3621637,3579002,3862746,3869444,3296070,3109908,4026163,3577219,4295452,3784621,4037164,4750228
box,3319249,3821381,3866934,3669423,3487327,3522467,3518597,3915163,3475122,3765704,3997876,4279478
gaussian,3427998,3357174,4740497,5237744,3096801,3356492,4316049,4405769,3905068,3203439,4488825,4464535
