app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,7708449,10864735,6955111,13751415,7433960,7153609,8569264,7837190,8573358,9195203,6971080,7760871
alpha,5047169,4286102,4804874,12704967,4806309,5438165,9954214,4862322,5045849,4843979,6067762,5243067
box,4444593,4762725,5167663,28182164,5073573,3081933,10769358,4020222,6366103,4626175,4366723,5465013
gaussian,4454396,2559939,5377695,25479781,4424826,4811292,28417102,6439396,6002242,4842324,4934063,4839193
