app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,435700,471456,416152,433408,442672,440025.0,511471,347961,309283,467545,394717.0,323400
alpha,219315,313493,211967,873761,207358,245410.0,441122,179795,225377,276451,269451.0,300602
box,278375,285814,289706,355909,273442,,177596,659700,238607,232489,,215974
gaussian,244539,198224,306385,474236,261625,219057.0,724596,393585,198215,283398,255057.0,281087
