app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,515914,517532,509125,529824,497993,520846,504935,493810,1044427,518576,512909,513130
alpha,481291,477810,475775,489213,457954,484169,478321,479599,469724,468112,473486,480046
box,476236,486117,473987,473919,461241,474517,473613,481072,453861,452505,462358,467673
gaussian,467118,477000,474987,468761,470483,488211,467805,470866,458468,472450,468563,480259
