app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,1183484,1175955,1221424,1350800,1153435,1147923,1493459,1485750,1252135,1246252,1233839,1162025
alpha,2658846,822031,824475,946200,864790,829788,903306,832450,855636,794480,798506,822929
box,823854,860645,831355,1014626,780575,827659,950485,910143,902082,818163,852758,800070
gaussian,831310,795532,848539,1115560,805932,825208,1005050,834551,909172,825990,804328,857022
