app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,489403,502858,862650,509318,515079,501373,504112,498866,483269,502134,482626,488106
alpha,465782,451699,453556,488464,457137,466497,479008,457925,852774,479510,444980,445003
box,482713,449350,452765,475426,462033,483319,460476,449625,464131,452345,449386,467203
gaussian,457426,471118,460073,457490,452278,460725,465188,476874,447057,460260,455104,462862
