app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,3260827,3441790,3601733,4473211,3543563,3545332,4086140,3472492,3581421,3523401,3672462,3589012
alpha,2199531,2272716,2123499,2349689,2400782,1936680,2416420,2052140,2414346,1988638,2439406,2270938
box,2081996,2837599,2284636,3011122,2152140,2054926,2593163,2298527,2430338,1974070,2262563,2190505
gaussian,2371373,2098738,2567084,5352236,2100523,2199987,3285690,2232693,2718331,2188468,2237524,2455639
