app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,887975,959333,908328,954990,864644,945397,911400,891389,905192,897154,895542,903864
alpha,679486,740527,690286,728729,673033,703365,723401,700490,674304,692093,713659,706347
box,721009,675283,723132,719747,684577,692288,754723,682007,740036,695458,674532,702083
gaussian,673900,705097,721682,714448,666748,678064,726808,721719,705430,636708,663382,734420
