app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,1239534,1258343,1260819,1530946,1378516,1306961,1385261,1272759,1289308,1294262,1287205,1215511
alpha,863159,876092,868529,988900,919853,847468,1008858,856737,999962,870094,895158,900137
box,849936,886681,884112,1100642,871574,860669,977856,883450,893371,834045,981410,854729
gaussian,905884,862035,988183,1189600,912413,899911,1002545,902104,932796,837360,867868,915996
