app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,611653,606940,593514,652435,592640,565776,600433,575705,599306,578888,605424,582374
alpha,515314,505729,515537,731053,538657,508225,603255,538849,524028,533369,531559,521532
box,511433,519284,513855,541666,550428,362592,580043,518345,536973,527511,519763,531113
gaussian,526015,495551,529417,595331,531203,505865,524674,514002,525039,534267,528437,524692
