app,1024x1024,128x128,16x16,1x1,2048x2048,256x256,2x2,32x32,4x4,512x512,64x64,8x8
add,3201298,3451936,3221219,4164263,3242856,3000138,3562743,3619552,3409827,3002224,3211177,3264275
alpha,1993688,2021969,2007944,2415067,2111876,1805789,2344793,1914818,2022698,1953067,1929614,2222346
box,2038328,2008947,1972174,3057204,1832032,1909847,2586936,2058472,2359149,1991172,1831331,2082757
gaussian,1906013,1880252,2145155,4556667,2005964,1888948,3142519,2966415,2319130,1759091,1868663,2078270
